"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.432,0.655,0.36,0.68,0.2,-0.54,-0.26
"ClusIPW",0.717,0.439,-0.15,0.16,0.07,0.21,0.95
"addIPW",0.906,0.685,0.43,0.59,0.3,0.28,0.55
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
