"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.39,0.677,0.42,0.55,0.27,-0.62,-0.24
"ClusIPW",0.55,0.506,0.02,0.17,0.63,-0.54,0.53
"addIPW",0.66,0.63,0.31,0.38,0.48,-0.51,0.52
"Oracle",0.908,0.62,0.3,0.6,0.3,0.3,0.6
