"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.415,0.798,0.64,0.45,0.24,-0.49,-0.29
"ClusIPW",0.82,0.701,0.46,0.59,0,0.59,0.29
"addIPW",0.811,0.73,0.53,0.57,-0.07,-0.01,0.63
"Oracle",0.921,0.626,0.3,0.6,0.3,0.3,0.6
