"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.309,0.619,0.29,0.62,0.16,-0.6,-0.39
"ClusIPW",0.779,0.424,-0.19,0.82,0.4,0.14,0.33
"addIPW",0.895,0.578,0.19,0.51,0.19,0.42,0.7
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
