"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.456,0.722,0.51,0.58,0.21,-0.58,-0.13
"ClusIPW",0.469,0.722,0.51,0.57,0.44,-0.1,-0.46
"addIPW",0.87,0.656,0.37,0.8,0.24,0.11,0.38
"Oracle",0.913,0.623,0.3,0.6,0.3,0.3,0.6
