"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.352,0.583,0.21,0.61,0.36,-0.58,-0.34
"ClusIPW",0.856,0.746,0.55,0.55,0.45,0.31,0.31
"addIPW",0.898,0.627,0.31,0.68,0.26,0.4,0.46
"Oracle",0.91,0.626,0.3,0.6,0.3,0.3,0.6
