"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.287,0.661,0.38,0.49,0.16,-0.69,-0.34
"ClusIPW",0.133,0.615,0.29,-0.61,-0.61,0.27,0.33
"addIPW",0.738,0.673,0.41,0.74,-0.2,-0.17,0.47
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
