"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.283,0.679,0.42,0.44,0,-0.77,-0.19
"ClusIPW",0.525,0.61,0.27,0.28,-0.73,0.23,0.52
"addIPW",0.709,0.605,0.26,0.86,-0.32,0.2,0.22
"Oracle",0.913,0.626,0.3,0.6,0.3,0.3,0.6
