"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.348,0.591,0.23,0.59,0.35,-0.6,-0.34
"ClusIPW",0.716,0.463,-0.09,0.43,0.07,-0.24,0.86
"addIPW",0.904,0.643,0.34,0.6,0.29,0.47,0.48
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
