"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.459,0.643,0.34,0.73,0.15,-0.54,-0.19
"ClusIPW",0.256,0.437,-0.16,-0.18,-0.77,0.37,0.47
"addIPW",0.759,0.614,0.28,0.78,0.07,-0.3,0.47
"Oracle",0.91,0.621,0.3,0.6,0.3,0.3,0.6
