"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.384,0.583,0.21,0.65,0.32,-0.59,-0.29
"ClusIPW",0.827,0.664,0.39,0.72,0.18,-0.16,0.52
"addIPW",0.828,0.748,0.56,0.69,-0.01,0.12,0.45
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
