"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.426,0.64,0.34,0.59,0.24,-0.69,-0.07
"ClusIPW",0.686,0.445,-0.14,0.95,-0.09,0.21,0.14
"addIPW",0.775,0.532,0.08,0.59,0.04,0.75,0.29
"Oracle",0.91,0.626,0.3,0.6,0.3,0.3,0.6
