"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.414,0.701,0.47,0.6,0.27,-0.48,-0.35
"ClusIPW",0.715,0.471,-0.08,0.97,0.17,0.03,0.12
"addIPW",0.859,0.554,0.13,0.81,0.27,0.39,0.32
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
