"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.474,0.61,0.27,0.65,0.38,-0.59,-0.11
"ClusIPW",0.719,0.524,0.06,0.82,-0.33,0.32,0.33
"addIPW",0.807,0.568,0.17,0.62,-0.17,0.53,0.52
"Oracle",0.905,0.624,0.3,0.6,0.3,0.3,0.6
