"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.367,0.644,0.35,0.52,0.4,-0.59,-0.31
"ClusIPW",0.61,0.266,-0.53,0.56,-0.05,0.37,0.52
"addIPW",0.868,0.546,0.12,0.67,0.18,0.53,0.47
"Oracle",0.91,0.624,0.3,0.6,0.3,0.3,0.6
