"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.307,0.648,0.35,0.55,0.17,-0.65,-0.36
"ClusIPW",0.7,0.315,-0.43,0.69,0.26,0.13,0.51
"addIPW",0.785,0.471,-0.08,0.5,0.37,-0.15,0.76
"Oracle",0.918,0.626,0.3,0.6,0.3,0.3,0.6
