"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.326,0.437,-0.16,0.64,0.38,-0.6,-0.25
"ClusIPW",0.655,0.37,-0.32,0.16,0.18,0.73,0.56
"addIPW",0.809,0.522,0.06,0.19,0.43,0.46,0.75
"Oracle",0.916,0.627,0.3,0.6,0.3,0.3,0.6
