"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.437,0.597,0.23,0.65,0.37,-0.58,-0.21
"ClusIPW",0.772,0.391,-0.26,0.51,0.19,0.56,0.56
"addIPW",0.789,0.484,-0.04,0.36,0.57,-0.04,0.74
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
