"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.296,0.614,0.28,0.57,0.13,-0.69,-0.32
"ClusIPW",0.68,0.648,0.35,0.13,-0.22,0.75,0.51
"addIPW",0.883,0.569,0.17,0.59,0.5,0.42,0.45
"Oracle",0.916,0.623,0.3,0.6,0.3,0.3,0.6
