"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.41,0.555,0.14,0.72,0.29,-0.57,-0.25
"ClusIPW",0.828,0.449,-0.13,0.68,0.38,0.06,0.61
"addIPW",0.841,0.529,0.07,0.63,0.33,-0.08,0.7
"Oracle",0.913,0.627,0.3,0.6,0.3,0.3,0.6
