"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.466,0.585,0.21,0.67,0.32,-0.63,-0.11
"ClusIPW",0.864,0.485,-0.04,0.6,0.19,0.43,0.64
"addIPW",0.866,0.571,0.17,0.71,0.04,0.08,0.68
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
