"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.267,0.586,0.21,0.45,0.37,-0.71,-0.33
"ClusIPW",0.744,0.465,-0.09,0.27,0.68,-0.03,0.68
"addIPW",0.845,0.568,0.17,0.51,0.67,0.23,0.46
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
