"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.374,0.679,0.42,0.51,0.28,-0.66,-0.23
"ClusIPW",0.225,0.683,0.43,0.4,-0.39,-0.7,-0.15
"addIPW",0.832,0.439,-0.15,0.68,0.19,0.36,0.59
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
