"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.376,0.615,0.27,0.58,0.35,-0.64,-0.25
"ClusIPW",0.491,0.263,-0.54,0.52,-0.05,-0.31,0.59
"addIPW",0.841,0.468,-0.08,0.47,0.42,0.51,0.58
"Oracle",0.917,0.626,0.3,0.6,0.3,0.3,0.6
