"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.324,0.583,0.2,0.54,0.37,-0.67,-0.3
"ClusIPW",0.808,0.497,-0.01,0.91,0.07,0.09,0.4
"addIPW",0.849,0.676,0.42,0.76,0.4,0.15,0.27
"Oracle",0.924,0.628,0.3,0.6,0.3,0.3,0.6
