"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.359,0.59,0.22,0.53,0.47,-0.6,-0.3
"ClusIPW",0.737,0.34,-0.38,0.48,0.4,0.35,0.58
"addIPW",0.897,0.564,0.16,0.66,0.36,0.39,0.51
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
