"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.402,0.675,0.41,0.53,0.37,-0.59,-0.26
"ClusIPW",0.808,0.561,0.15,0.36,0.06,0.06,0.92
"addIPW",0.888,0.547,0.12,0.76,0.29,0.23,0.51
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
