"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.389,0.645,0.35,0.56,0.36,-0.6,-0.28
"ClusIPW",0.804,0.514,0.03,0.45,0.5,-0.13,0.73
"addIPW",0.865,0.629,0.31,0.41,0.61,0.16,0.58
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
