"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.194,0.469,-0.08,0.66,0.06,-0.54,-0.52
"ClusIPW",0.42,0.536,0.09,0.82,0.21,-0.02,-0.53
"addIPW",0.796,0.565,0.16,0.34,-0.15,0.53,0.75
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
