"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.314,0.612,0.28,0.47,0.43,-0.6,-0.38
"ClusIPW",0.759,0.527,0.07,0.52,-0.29,0.55,0.59
"addIPW",0.798,0.552,0.13,0.62,0.22,0.71,0.23
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
