"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.352,0.692,0.45,0.57,0.21,-0.49,-0.43
"ClusIPW",0.682,0.288,-0.49,0.55,0.24,0.33,0.55
"addIPW",0.841,0.545,0.11,0.81,-0.06,0.32,0.47
"Oracle",0.909,0.622,0.3,0.6,0.3,0.3,0.6
