"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.304,0.48,-0.05,0.64,0.21,-0.7,-0.23
"ClusIPW",0.47,0.266,-0.53,0.52,-0.31,0.55,0.23
"addIPW",0.863,0.597,0.24,0.55,0.01,0.19,0.78
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
