"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.385,0.671,0.41,0.65,0.03,-0.58,-0.26
"ClusIPW",0.325,0.342,-0.38,0.57,0.55,0.05,-0.48
"addIPW",0.761,0.596,0.24,0.91,0.08,0.32,0.06
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
