"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.285,0.604,0.25,0.54,0.2,-0.72,-0.31
"ClusIPW",0.724,0.654,0.37,0.48,-0.43,0.33,0.58
"addIPW",0.818,0.733,0.53,0.32,0.53,-0.01,0.58
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
