"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.307,0.559,0.14,0.59,0.34,-0.62,-0.37
"ClusIPW",0.436,0.91,0.8,0.01,0.4,0.21,-0.39
"addIPW",0.875,0.738,0.54,0.62,0.23,0.29,0.43
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
