"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.391,0.617,0.29,0.58,0.35,-0.63,-0.24
"ClusIPW",0.726,0.504,0.01,0.1,-0.07,0.41,0.9
"addIPW",0.88,0.652,0.36,0.31,0.39,0.32,0.72
"Oracle",0.907,0.624,0.3,0.6,0.3,0.3,0.6
