"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.158,0.622,0.3,0.39,0.17,-0.66,-0.54
"ClusIPW",0.562,0.409,-0.22,0.47,0.86,0.02,-0.01
"addIPW",0.601,0.659,0.38,-0.08,0.62,-0.3,0.61
"Oracle",0.918,0.626,0.3,0.6,0.3,0.3,0.6
