"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.439,0.579,0.2,0.75,0.34,-0.44,-0.31
"ClusIPW",0.557,0.381,-0.29,-0.02,0.78,0.46,0.3
"addIPW",0.848,0.522,0.06,0.66,0.16,0.01,0.73
"Oracle",0.916,0.627,0.3,0.6,0.3,0.3,0.6
