"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.318,0.553,0.14,0.57,0.21,-0.76,-0.18
"ClusIPW",0.823,0.586,0.21,0.81,-0.13,0.32,0.42
"addIPW",0.831,0.501,0,0.57,-0.06,0.36,0.73
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
