"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.348,0.552,0.14,0.61,0.26,-0.7,-0.22
"ClusIPW",0.866,0.601,0.24,0.71,0.35,0.48,0.28
"addIPW",0.744,0.552,0.13,0.09,0.61,0.62,0.48
"Oracle",0.911,0.625,0.3,0.6,0.3,0.3,0.6
