"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.384,0.67,0.4,0.54,0.31,-0.62,-0.26
"ClusIPW",0.535,0.692,0.46,0.46,-0.41,-0.46,0.46
"addIPW",0.866,0.677,0.42,0.48,0.28,0.56,0.44
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
