"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.271,0.577,0.19,0.48,0.32,-0.74,-0.3
"ClusIPW",0.638,0.522,0.06,0.41,-0.36,0.77,0.32
"addIPW",0.807,0.654,0.37,0.51,-0.25,0.32,0.67
"Oracle",0.911,0.626,0.3,0.6,0.3,0.3,0.6
