"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.192,0.598,0.24,0.45,0.18,-0.7,-0.47
"ClusIPW",0.565,0.774,0.6,0.07,-0.35,-0.19,0.69
"addIPW",0.773,0.513,0.03,0.35,0.68,-0.07,0.65
"Oracle",0.905,0.622,0.3,0.6,0.3,0.3,0.6
