"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.37,0.682,0.43,0.52,0.27,-0.64,-0.27
"ClusIPW",0.689,0.316,-0.43,0.76,0.16,0.28,0.36
"addIPW",0.708,0.422,-0.19,0.66,0.64,0.33,0.11
"Oracle",0.916,0.624,0.3,0.6,0.3,0.3,0.6
