"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.471,0.62,0.29,0.8,0.08,-0.48,-0.21
"ClusIPW",0.685,0.438,-0.15,0.06,0.07,0.62,0.77
"addIPW",0.891,0.597,0.24,0.43,0.3,0.33,0.75
"Oracle",0.908,0.622,0.3,0.6,0.3,0.3,0.6
