"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.237,0.611,0.27,0.37,0.08,-0.87,-0.14
"ClusIPW",0.459,0.468,-0.08,0.87,-0.43,0.17,-0.17
"addIPW",0.786,0.49,-0.02,0.65,-0.14,0.56,0.49
"Oracle",0.917,0.627,0.3,0.6,0.3,0.3,0.6
