"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.254,0.606,0.26,0.52,0.19,-0.69,-0.39
"ClusIPW",0.612,0.33,-0.4,0.89,0.08,0.1,0.16
"addIPW",0.832,0.709,0.48,0.78,0.03,0.05,0.4
"Oracle",0.913,0.626,0.3,0.6,0.3,0.3,0.6
