"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.206,0.536,0.09,0.57,0.14,-0.66,-0.46
"ClusIPW",0.392,0.31,-0.44,0.42,0.69,-0.39,0.04
"addIPW",0.865,0.544,0.11,0.61,0.6,0.24,0.45
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
