"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.283,0.639,0.33,0.55,0.17,-0.63,-0.41
"ClusIPW",0.728,0.344,-0.37,0.49,0.08,0.32,0.72
"addIPW",0.794,0.53,0.08,0.44,0.1,0.75,0.48
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
