"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.252,0.572,0.18,0.5,0.09,-0.81,-0.23
"ClusIPW",0.651,0.706,0.48,0.29,0.28,-0.51,0.59
"addIPW",0.617,0.659,0.38,0.46,-0.45,-0.24,0.62
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
