"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.279,0.634,0.32,0.46,0.24,-0.74,-0.29
"ClusIPW",0.709,0.374,-0.31,0.63,0.38,0.57,0.21
"addIPW",0.827,0.553,0.13,0.71,-0.04,0.54,0.43
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
