"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.357,0.649,0.36,0.47,0.06,-0.81,-0.02
"ClusIPW",0.794,0.455,-0.11,0.56,0.47,-0.09,0.66
"addIPW",0.882,0.719,0.5,0.57,0.12,0.39,0.51
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
