"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.348,0.611,0.28,0.64,0.24,-0.56,-0.38
"ClusIPW",0.733,0.353,-0.35,0.78,0.17,0.25,0.41
"addIPW",0.772,0.588,0.22,0.47,-0.3,0.42,0.68
"Oracle",0.906,0.623,0.3,0.6,0.3,0.3,0.6
