"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.365,0.61,0.27,0.62,0.3,-0.6,-0.3
"ClusIPW",0.544,0.449,-0.12,0.69,0.38,0.52,-0.32
"addIPW",0.843,0.466,-0.08,0.61,0.49,0.28,0.54
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
