"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.258,0.597,0.24,0.51,0.26,-0.68,-0.39
"ClusIPW",0.671,0.69,0.45,0.72,-0.3,0.44,0.04
"addIPW",0.751,0.662,0.38,0.62,-0.13,0.65,0.17
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
