"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.354,0.657,0.38,0.58,0.35,-0.43,-0.46
"ClusIPW",0.713,0.389,-0.27,0.63,-0.18,0.43,0.56
"addIPW",0.808,0.571,0.17,0.74,-0.21,0.27,0.56
"Oracle",0.913,0.621,0.3,0.6,0.3,0.3,0.6
