"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.333,0.573,0.18,0.68,0.24,-0.56,-0.38
"ClusIPW",0.686,0.761,0.58,0.26,-0.38,0.15,0.66
"addIPW",0.85,0.652,0.37,0.36,0.27,0.63,0.51
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
