"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.471,0.623,0.3,0.71,0.11,-0.63,-0.04
"ClusIPW",0.778,0.445,-0.13,0.89,0.06,0.17,0.39
"addIPW",0.676,0.483,-0.04,0.86,-0.21,0.45,0.1
"Oracle",0.922,0.626,0.3,0.6,0.3,0.3,0.6
