"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.412,0.71,0.48,0.49,0.24,-0.67,-0.14
"ClusIPW",0.319,0.677,0.42,-0.3,-0.64,0.05,0.57
"addIPW",0.874,0.603,0.26,0.51,0.36,0.54,0.51
"Oracle",0.909,0.621,0.3,0.6,0.3,0.3,0.6
