"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.325,0.587,0.22,0.54,0.31,-0.69,-0.28
"ClusIPW",0.745,0.466,-0.08,0.64,-0.19,0.59,0.46
"addIPW",0.894,0.602,0.25,0.49,0.31,0.53,0.56
"Oracle",0.91,0.622,0.3,0.6,0.3,0.3,0.6
