"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.456,0.649,0.36,0.7,0.12,-0.6,-0.1
"ClusIPW",0.467,0.449,-0.13,0.71,0,-0.66,0.22
"addIPW",0.839,0.515,0.04,0.65,0.23,-0.04,0.72
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
