"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.375,0.599,0.25,0.62,0.19,-0.7,-0.18
"ClusIPW",0.761,0.586,0.21,0.41,0.49,0.72,0.15
"addIPW",0.782,0.46,-0.1,0.48,0.44,0.66,0.37
"Oracle",0.914,0.622,0.3,0.6,0.3,0.3,0.6
