"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.486,0.656,0.37,0.65,0.17,-0.64,-0.02
"ClusIPW",0.651,0.476,-0.06,0.87,0.39,-0.28,0.1
"addIPW",0.612,0.703,0.47,0.79,-0.38,-0.04,0.1
"Oracle",0.906,0.623,0.3,0.6,0.3,0.3,0.6
