"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.392,0.772,0.6,0.43,0.14,-0.64,-0.18
"ClusIPW",0.59,0.629,0.32,-0.25,0.72,0.08,0.56
"addIPW",0.713,0.383,-0.29,0.39,0.33,-0.11,0.8
"Oracle",0.919,0.626,0.3,0.6,0.3,0.3,0.6
